CODE_SITE_ORIGINE;CODE_SITE_DESTINATION;COUT
D525;D068;10.04
D525;D102;10.04
D525;D105;10.04
D525;D106;10.04
D525;D111;10.04
D525;D114;10.04
D525;D410;10.04
D525;D411;10.04
D525;D416;10.04
D525;D464;10.04
D525;D509;10.04
D525;D629;10.04
D525;D640;10.04
D525;D655;10.04
D525;D673;10.04
D525;D680;10.04
D525;D682;10.04
D525;D700;10.04
D525;D705;10.04
D525;D740;10.04
D525;D109;10.98
D525;D112;10.98
D525;D128;10.98
D525;D143;10.98
D525;D205;10.98
D525;D220;10.98
D525;D314;10.98
D525;D424;10.98
D525;D445;10.98
D525;D600;10.98
D525;D630;10.98
D525;D644;10.98
D525;D646;10.98
D525;D654;10.98
D525;D701;10.98
D525;D702;10.98
D525;D706;10.98
D525;D711;10.98
D525;D719;10.98
D525;D725;10.98
D525;D116;11.31
D525;D126;11.31
D525;D157;11.31
D525;D200;11.31
D525;D201;11.31
D525;D204;11.31
D525;D213;11.31
D525;D218;11.31
D525;D281;11.31
D525;D305;11.31
D525;D405;11.31
D525;D412;11.31
D525;D426;11.31
D525;D440;11.31
D525;D442;11.31
D525;D507;11.31
D525;D524;11.31
D525;D642;11.31
D525;D645;11.31
D525;D649;11.31
D525;D651;11.31
D525;D652;11.31
D525;D653;11.31
D525;D665;11.31
D525;D672;11.31
D525;D675;11.31
D525;D703;11.31
D525;D716;11.31
D525;D722;11.31
D525;D226;11.31
D525;D104;11.63
D525;D108;11.63
D525;D115;11.63
D525;D209;11.63
D525;D222;11.63
D525;D435;11.63
D525;D441;11.63
D525;D456;11.63
D525;D472;11.63
D525;D477;11.63
D525;D641;11.63
D525;D656;11.63
D525;D216;12.19
D525;D217;12.19
D525;D223;12.19
D525;D418;12.19
D525;D439;12.19
D525;D460;12.19
D525;D476;12.19
D525;D647;12.19
D525;D727;12.19
D525;DAMR;12.19
D525;D302;12.57
D525;D303;12.57
D525;D309;12.57
D525;D457;12.57
D525;D462;12.57
D525;D643;12.57
D525;DSAIP;12.57
D525;D300;12.78
D525;D304;12.78
D525;D306;12.78
D525;D617;12.78
D525;D648;12.78
D525;D710;12.78
D525;D712;12.78
D525;D715;12.78
D525;D728;12.78
D525;D735;12.78
D525;D738;12.78
D525;D670;13.4
D525;D720;13.4
D525;D709;13.91
D525;D717;13.91
D525;D721;14.29
D525;D742;14.29
D525;D713;14.45
D525;D730;14.45
D525;D734;14.73
D525;D739;14.73
D600;D151;0
D600;D228;0
D600;D518;0
D600;D600;0
D600;D630;0
D600;D723;0
D600;D724;0
D600;D731;0
D600;D741;0
D600;D619;0
D600;AQ07;0
D600;D084;0
D600;D649;3.06
D600;D651;3.06
D600;D655;3.06
D600;D673;3.06
D600;D680;3.06
D600;D314;3.43
D600;D640;3.43
D600;D653;3.43
D600;D654;3.43
D600;D672;3.43
D600;D283;3.7
D600;D441;3.7
D600;D652;3.7
D600;D656;3.7
D600;D657;3.7
D600;D658;3.7
D600;D665;3.7
D600;D675;3.7
D600;D618;4.24
D600;D281;4.52
D600;D405;4.52
D600;D642;4.52
D600;D646;4.52
D600;D660;4.52
D600;D663;4.52
D600;D669;4.52
D600;D671;4.52
D600;D271;5.2
D600;D272;5.2
D600;D402;5.2
D600;D426;5.2
D600;D637;5.2
D600;D659;5.2
D600;D157;5.89
D600;D435;5.89
D600;D661;5.89
D600;D666;5.89
D600;D633;6.7
D600;D636;6.7
D600;D662;6.7
D600;D668;6.7
D600;D682;6.7
D600;D683;6.7
D600;D006;6.9
D600;D613;6.9
D600;D620;6.9
D600;D622;6.9
D600;D631;6.9
D600;D641;6.9
D600;D643;6.9
D600;D667;6.9
D600;D674;6.9
D600;D119;7.06
D600;D412;7.06
D600;D439;7.06
D600;D442;7.06
D600;D490;7.06
D600;D664;7.06
D600;D681;7.06
D600;D007;7.98
D600;D037;7.98
D600;D061;7.98
D600;D300;7.98
D600;D304;7.98
D600;D305;7.98
D600;D306;7.98
D600;D316;7.98
D600;D404;7.98
D600;D419;7.98
D600;D440;7.98
D600;D457;7.98
D600;D604;7.98
D600;D605;7.98
D600;D609;7.98
D600;D610;7.98
D600;D626;7.98
D600;D628;7.98
D600;D634;7.98
D600;D644;7.98
D600;D645;7.98
D600;D685;7.98
D600;DAMR;7.98
D600;D004;8.9
D600;D020;8.9
D600;D021;8.9
D600;D029;8.9
D600;D051;8.9
D600;D055;8.9
D600;D067;8.9
D600;D115;8.9
D600;D116;8.9
D600;D128;8.9
D600;D143;8.9
D600;D601;8.9
D600;D603;8.9
D600;D611;8.9
D600;D616;8.9
D600;D627;8.9
D600;D632;8.9
D600;D647;8.9
D600;D005;9.24
D600;D008;9.24
D600;D014;9.24
D600;D019;9.24
D600;D058;9.24
D600;D077;9.24
D600;D105;9.24
D600;D112;9.24
D600;D114;9.24
D600;D120;9.24
D600;D209;9.24
D600;D270;9.24
D600;D310;9.24
D600;D418;9.24
D600;D456;9.24
D600;D472;9.24
D600;D477;9.24
D600;D502;9.24
D600;D602;9.24
D600;D606;9.24
D600;D608;9.24
D600;D612;9.24
D600;D614;9.24
D600;D615;9.24
D600;D621;9.24
D600;D624;9.24
D600;D635;9.24
D600;D648;9.24
D600;D676;9.24
D600;D003;10.04
D600;D017;10.04
D600;D018;10.04
D600;D035;10.04
D600;D040;10.04
D600;D046;10.04
D600;D059;10.04
D600;D104;10.04
D600;D107;10.04
D600;D110;10.04
D600;D125;10.04
D600;D126;10.04
D600;D201;10.04
D600;D217;10.04
D600;D222;10.04
D600;D223;10.04
D600;D279;10.04
D600;D424;10.04
D600;D476;10.04
D600;D517;10.04
D600;D617;10.04
D600;D625;10.04
D600;D638;10.04
D600;D639;10.04
D600;D650;10.04
D600;D670;10.04
D600;D009;10.98
D600;D034;10.98
D600;D054;10.98
D600;D056;10.98
D600;D062;10.98
D600;D087;10.98
D600;D100;10.98
D600;D108;10.98
D600;D109;10.98
D600;D111;10.98
D600;D200;10.98
D600;D204;10.98
D600;D205;10.98
D600;D210;10.98
D600;D212;10.98
D600;D216;10.98
D600;D225;10.98
D600;D410;10.98
D600;D460;10.98
D600;D462;10.98
D600;D503;10.98
D600;D520;10.98
D600;D522;10.98
D600;D677;10.98
D600;D679;10.98
D600;D002;11.31
D600;D010;11.31
D600;D015;11.31
D600;D022;11.31
D600;D044;11.31
D600;D202;11.31
D600;D213;11.31
D600;D214;11.31
D600;D218;11.31
D600;D220;11.31
D600;D411;11.31
D600;D519;11.31
D600;D525;11.31
D600;D678;11.31
D600;D011;11.63
D600;D016;11.63
D600;D030;11.63
D600;D052;11.63
D600;D053;11.63
D600;D063;11.63
D600;D065;11.63
D600;D102;11.63
D600;D416;11.63
D600;D445;11.63
D600;D501;11.63
D600;D513;11.63
D600;D623;11.63
D600;D729;11.63
D600;D001;12.19
D600;D033;12.19
D600;D106;12.19
D600;D504;12.19
D600;D508;12.19
D600;D514;12.19
D600;D733;12.19
D600;D012;12.57
D600;D013;12.57
D600;D031;12.57
D600;D094;12.57
D600;D302;12.57
D600;D464;12.57
D600;D515;12.57
D600;D629;12.57
D600;D032;12.78
D600;D038;12.78
D600;D510;12.78
D600;D512;12.78
D600;D041;13.4
D600;D074;13.4
D600;D707;13.4
D600;D708;13.4
D600;D714;13.4
D600;D718;13.4
D600;D049;13.91
D600;D068;13.91
D600;D303;13.91
D600;D309;13.91
D600;D511;13.91
D600;D704;13.91
D600;D711;13.91
D600;DSAIP;13.91
D600;D066;14.29
D600;D509;14.29
D600;D700;14.29
D600;D732;14.29
D600;D736;14.29
D600;D737;14.29
D600;D740;14.29
D600;D507;14.45
D600;D524;14.45
D600;D701;14.45
D600;D702;14.45
D600;D705;14.45
D600;D706;14.45
D600;D725;14.45
D600;D703;14.73
D600;D719;14.73
D600;D722;14.73
D600;D710;15.73
D600;D715;15.73
D600;D716;15.73
D600;D727;15.73
D600;D735;15.73
D600;D709;17.7
D600;D712;17.7
D600;D717;17.7
D600;D720;17.7
D600;D728;17.7
D600;D738;17.7
D600;D713;19.06
D600;D721;19.06
D600;D730;19.06
D600;D734;19.06
D600;D742;19.06
D600;D739;21.07
D600;D226;21.96
D600;D026;24.38
D601;D151;0
D601;D228;0
D601;D518;0
D601;D601;0
D601;D723;0
D601;D724;0
D601;D731;0
D601;D741;0
D601;D619;0
D601;AQ07;0
D601;D084;0
D601;D061;3.06
D601;D067;3.06
D601;D316;3.06
D601;D602;3.06
D601;D604;3.06
D601;D606;3.06
D601;D608;3.06
D601;D609;3.06
D601;D610;3.06
D601;D611;3.06
D601;D612;3.06
D601;D615;3.06
D601;D616;3.06
D601;D021;3.43
D601;D605;3.43
D601;D624;3.43
D601;D626;3.43
D601;D664;3.43
D601;D681;3.43
D601;D004;3.7
D601;D279;3.7
D601;D517;3.7
D601;D603;3.7
D601;D621;3.7
D601;D622;3.7
D601;D638;3.7
D601;D639;3.7
D601;D650;3.7
D601;D674;3.7
D601;D676;3.7
D601;D007;4.24
D601;D029;4.24
D601;D055;4.24
D601;D613;4.24
D601;D620;4.24
D601;D662;4.24
D601;D006;4.52
D601;D019;4.52
D601;D051;4.52
D601;D614;4.52
D601;D666;4.52
D601;D668;4.52
D601;D679;4.52
D601;D014;5.2
D601;D502;5.2
D601;D520;5.2
D601;D525;5.2
D601;D627;5.2
D601;D628;5.2
D601;D635;5.2
D601;D659;5.2
D601;D663;5.2
D601;D683;5.2
D601;D685;5.2
D601;D005;5.89
D601;D037;5.89
D601;D059;5.89
D601;D625;5.89
D601;D631;5.89
D601;D633;5.89
D601;D634;5.89
D601;D660;5.89
D601;D667;5.89
D601;D677;5.89
D601;D678;5.89
D601;D020;6.7
D601;D519;6.7
D601;D632;6.7
D601;D637;6.7
D601;D661;6.7
D601;D669;6.7
D601;D671;6.7
D601;D009;6.9
D601;D018;6.9
D601;D040;6.9
D601;D053;6.9
D601;D054;6.9
D601;D056;6.9
D601;D283;6.9
D601;D503;6.9
D601;D522;6.9
D601;D623;6.9
D601;D636;6.9
D601;D657;6.9
D601;D729;6.9
D601;D008;7.06
D601;D022;7.06
D601;D044;7.06
D601;D058;7.06
D601;D077;7.06
D601;D271;7.06
D601;D272;7.06
D601;D402;7.06
D601;D404;7.06
D601;D618;7.06
D601;D655;7.06
D601;D658;7.06
D601;D680;7.06
D601;D682;7.06
D601;D052;7.98
D601;D314;7.98
D601;D419;7.98
D601;D501;7.98
D601;D600;7.98
D601;D630;7.98
D601;D640;7.98
D601;D644;7.98
D601;D646;7.98
D601;D654;7.98
D601;D673;7.98
D601;D704;7.98
D601;D714;7.98
D601;D733;7.98
D601;D002;8.9
D601;D003;8.9
D601;D011;8.9
D601;D015;8.9
D601;D035;8.9
D601;D046;8.9
D601;D062;8.9
D601;D281;8.9
D601;D490;8.9
D601;D513;8.9
D601;D642;8.9
D601;D645;8.9
D601;D653;8.9
D601;D010;9.24
D601;D016;9.24
D601;D017;9.24
D601;D030;9.24
D601;D034;9.24
D601;D087;9.24
D601;D119;9.24
D601;D270;9.24
D601;D310;9.24
D601;D405;9.24
D601;D504;9.24
D601;D508;9.24
D601;D514;9.24
D601;D515;9.24
D601;D629;9.24
D601;D649;9.24
D601;D651;9.24
D601;D656;9.24
D601;D665;9.24
D601;D672;9.24
D601;D675;9.24
D601;D708;9.24
D601;D732;9.24
D601;D026;9.24
D601;D033;10.04
D601;D065;10.04
D601;D120;10.04
D601;D128;10.04
D601;D214;10.04
D601;D225;10.04
D601;D426;10.04
D601;D441;10.04
D601;D641;10.04
D601;D647;10.04
D601;D652;10.04
D601;D701;10.04
D601;D702;10.04
D601;D706;10.04
D601;D707;10.04
D601;D718;10.04
D601;D012;10.98
D601;D031;10.98
D601;D038;10.98
D601;D063;10.98
D601;D074;10.98
D601;D094;10.98
D601;D105;10.98
D601;D107;10.98
D601;D110;10.98
D601;D111;10.98
D601;D114;10.98
D601;D115;10.98
D601;D116;10.98
D601;D125;10.98
D601;D143;10.98
D601;D157;10.98
D601;D210;10.98
D601;D212;10.98
D601;D410;10.98
D601;D412;10.98
D601;D435;10.98
D601;D440;10.98
D601;D442;10.98
D601;D510;10.98
D601;D643;10.98
D601;D700;10.98
D601;D711;10.98
D601;D725;10.98
D601;D001;11.31
D601;D013;11.31
D601;D032;11.31
D601;D041;11.31
D601;D049;11.31
D601;D100;11.31
D601;D102;11.31
D601;D106;11.31
D601;D112;11.31
D601;D126;11.31
D601;D202;11.31
D601;D205;11.31
D601;D209;11.31
D601;D305;11.31
D601;D411;11.31
D601;D416;11.31
D601;D424;11.31
D601;D439;11.31
D601;D456;11.31
D601;D464;11.31
D601;D472;11.31
D601;D477;11.31
D601;D512;11.31
D601;D617;11.31
D601;D648;11.31
D601;D736;11.31
D601;D737;11.31
D601;D068;11.63
D601;D104;11.63
D601;D109;11.63
D601;D201;11.63
D601;D217;11.63
D601;D220;11.63
D601;D222;11.63
D601;D223;11.63
D601;D445;11.63
D601;D457;11.63
D601;D460;11.63
D601;D476;11.63
D601;D511;11.63
D601;D670;11.63
D601;D703;11.63
D601;D705;11.63
D601;D740;11.63
D601;DAMR;11.63
D601;D066;12.19
D601;D108;12.19
D601;D200;12.19
D601;D204;12.19
D601;D213;12.19
D601;D216;12.19
D601;D218;12.19
D601;D300;12.19
D601;D304;12.19
D601;D306;12.19
D601;D418;12.19
D601;D462;12.19
D601;D509;12.19
D601;D719;12.19
D601;D722;12.19
D601;D226;12.19
D601;D716;12.57
D601;D507;12.78
D601;D524;12.78
D601;D715;12.78
D601;D302;13.4
D601;D710;13.4
D601;D720;13.4
D601;D727;13.4
D601;D303;13.91
D601;D309;13.91
D601;D709;13.91
D601;D717;13.91
D601;DSAIP;13.91
D601;D712;14.29
D601;D721;14.29
D601;D728;14.29
D601;D735;14.29
D601;D738;14.29
D601;D742;14.29
D601;D713;14.45
D601;D730;14.73
D601;D734;15.73
D601;D739;15.73
D602;D151;0
D602;D228;0
D602;D518;0
D602;D602;0
D602;D723;0
D602;D724;0
D602;D731;0
D602;D741;0
D602;D619;0
D602;AQ07;0
D602;D084;0
D602;D601;3.06
D602;D606;3.06
D602;D611;3.06
D602;D612;3.06
D602;D615;3.06
D602;D616;3.06
D602;D624;3.06
D602;D650;3.06
D602;D061;3.43
D602;D067;3.43
D602;D279;3.43
D602;D316;3.43
D602;D604;3.43
D602;D608;3.43
D602;D609;3.43
D602;D638;3.43
D602;D639;3.43
D602;D021;3.7
D602;D517;3.7
D602;D610;3.7
D602;D621;3.7
D602;D676;3.7
D602;D679;3.7
D602;D004;4.24
D602;D520;4.24
D602;D603;4.24
D602;D605;4.24
D602;D626;4.24
D602;D664;4.24
D602;D681;4.24
D602;D019;4.52
D602;D029;4.52
D602;D055;4.52
D602;D674;4.52
D602;D678;4.52
D602;D007;5.2
D602;D525;5.2
D602;D613;5.2
D602;D614;5.2
D602;D620;5.2
D602;D622;5.2
D602;D625;5.2
D602;D627;5.2
D602;D628;5.2
D602;D662;5.2
D602;D677;5.2
D602;D685;5.2
D602;D006;5.89
D602;D014;5.89
D602;D051;5.89
D602;D502;5.89
D602;D519;5.89
D602;D623;5.89
D602;D635;5.89
D602;D666;5.89
D602;D668;5.89
D602;D683;5.89
D602;D729;5.89
D602;D005;6.7
D602;D037;6.7
D602;D053;6.7
D602;D659;6.7
D602;D663;6.7
D602;D667;6.7
D602;D020;6.9
D602;D044;6.9
D602;D054;6.9
D602;D059;6.9
D602;D631;6.9
D602;D632;6.9
D602;D634;6.9
D602;D660;6.9
D602;D704;6.9
D602;D714;6.9
D602;D733;6.9
D602;D040;7.06
D602;D056;7.06
D602;D503;7.06
D602;D522;7.06
D602;D633;7.06
D602;D637;7.06
D602;D661;7.06
D602;D669;7.06
D602;D671;7.06
D602;D008;7.98
D602;D009;7.98
D602;D018;7.98
D602;D022;7.98
D602;D052;7.98
D602;D058;7.98
D602;D077;7.98
D602;D271;7.98
D602;D272;7.98
D602;D283;7.98
D602;D402;7.98
D602;D404;7.98
D602;D501;7.98
D602;D618;7.98
D602;D636;7.98
D602;D655;7.98
D602;D657;7.98
D602;D680;7.98
D602;D682;7.98
D602;D002;8.9
D602;D003;8.9
D602;D015;8.9
D602;D035;8.9
D602;D046;8.9
D602;D314;8.9
D602;D419;8.9
D602;D490;8.9
D602;D504;8.9
D602;D513;8.9
D602;D514;8.9
D602;D600;8.9
D602;D629;8.9
D602;D630;8.9
D602;D640;8.9
D602;D644;8.9
D602;D646;8.9
D602;D654;8.9
D602;D658;8.9
D602;D673;8.9
D602;D708;8.9
D602;D732;8.9
D602;D010;9.24
D602;D011;9.24
D602;D062;9.24
D602;D270;9.24
D602;D281;9.24
D602;D310;9.24
D602;D515;9.24
D602;D642;9.24
D602;D645;9.24
D602;D653;9.24
D602;D701;9.24
D602;D702;9.24
D602;D706;9.24
D602;D707;9.24
D602;D718;9.24
D602;D026;9.24
D602;D016;10.04
D602;D017;10.04
D602;D030;10.04
D602;D034;10.04
D602;D065;10.04
D602;D087;10.04
D602;D119;10.04
D602;D405;10.04
D602;D508;10.04
D602;D649;10.04
D602;D651;10.04
D602;D656;10.04
D602;D665;10.04
D602;D672;10.04
D602;D675;10.04
D602;D700;10.04
D602;D711;10.04
D602;D725;10.04
D602;D012;10.98
D602;D031;10.98
D602;D033;10.98
D602;D063;10.98
D602;D074;10.98
D602;D094;10.98
D602;D105;10.98
D602;D114;10.98
D602;D120;10.98
D602;D128;10.98
D602;D143;10.98
D602;D210;10.98
D602;D214;10.98
D602;D225;10.98
D602;D426;10.98
D602;D441;10.98
D602;D641;10.98
D602;D647;10.98
D602;D652;10.98
D602;D736;10.98
D602;D737;10.98
D602;D013;11.31
D602;D038;11.31
D602;D041;11.31
D602;D100;11.31
D602;D107;11.31
D602;D110;11.31
D602;D111;11.31
D602;D112;11.31
D602;D116;11.31
D602;D125;11.31
D602;D157;11.31
D602;D202;11.31
D602;D205;11.31
D602;D212;11.31
D602;D410;11.31
D602;D412;11.31
D602;D424;11.31
D602;D440;11.31
D602;D442;11.31
D602;D510;11.31
D602;D512;11.31
D602;D617;11.31
D602;D643;11.31
D602;D703;11.31
D602;D705;11.31
D602;D740;11.31
D602;D001;11.63
D602;D032;11.63
D602;D049;11.63
D602;D102;11.63
D602;D104;11.63
D602;D106;11.63
D602;D115;11.63
D602;D126;11.63
D602;D209;11.63
D602;D305;11.63
D602;D411;11.63
D602;D416;11.63
D602;D435;11.63
D602;D439;11.63
D602;D456;11.63
D602;D464;11.63
D602;D472;11.63
D602;D477;11.63
D602;D511;11.63
D602;D648;11.63
D602;D719;11.63
D602;D722;11.63
D602;D066;12.19
D602;D068;12.19
D602;D108;12.19
D602;D109;12.19
D602;D200;12.19
D602;D201;12.19
D602;D217;12.19
D602;D220;12.19
D602;D222;12.19
D602;D223;12.19
D602;D445;12.19
D602;D457;12.19
D602;D460;12.19
D602;D476;12.19
D602;D509;12.19
D602;D670;12.19
D602;D716;12.19
D602;DAMR;12.19
D602;D226;12.19
D602;D204;12.57
D602;D213;12.57
D602;D216;12.57
D602;D218;12.57
D602;D300;12.57
D602;D304;12.57
D602;D306;12.57
D602;D418;12.57
D602;D462;12.57
D602;D524;12.57
D602;D715;12.57
D602;D507;12.78
D602;D710;12.78
D602;D720;12.78
D602;D727;12.78
D602;D709;13.4
D602;D717;13.4
D602;D302;13.91
D602;D303;13.91
D602;D309;13.91
D602;D712;13.91
D602;D721;13.91
D602;D728;13.91
D602;D735;13.91
D602;D738;13.91
D602;D742;13.91
D602;DSAIP;13.91
D602;D713;14.29
D602;D730;14.73
D602;D734;14.73
D602;D739;15.73
D603;D151;0
D603;D228;0
D603;D518;0
D603;D603;0
D603;D723;0
D603;D724;0
D603;D731;0
D603;D741;0
D603;D619;0
D603;AQ07;0
D603;D084;0
D603;D004;3.06
D603;D019;3.06
D603;D021;3.06
D603;D029;3.06
D603;D055;3.06
D603;D067;3.06
D603;D605;3.06
D603;D614;3.06
D603;D007;3.43
D603;D051;3.43
D603;D502;3.43
D603;D517;3.43
D603;D606;3.43
D603;D611;3.43
D603;D613;3.43
D603;D616;3.43
D603;D625;3.43
D603;D635;3.43
D603;D005;3.7
D603;D006;3.7
D603;D014;3.7
D603;D059;3.7
D603;D061;3.7
D603;D316;3.7
D603;D601;3.7
D603;D604;3.7
D603;D664;3.7
D603;D037;4.24
D603;D054;4.24
D603;D525;4.24
D603;D602;4.24
D603;D610;4.24
D603;D624;4.24
D603;D632;4.24
D603;D634;4.24
D603;D667;4.24
D603;D668;4.24
D603;D674;4.24
D603;D009;4.52
D603;D018;4.52
D603;D020;4.52
D603;D040;4.52
D603;D056;4.52
D603;D503;4.52
D603;D519;4.52
D603;D522;4.52
D603;D608;4.52
D603;D609;4.52
D603;D612;4.52
D603;D615;4.52
D603;D631;4.52
D603;D666;4.52
D603;D681;4.52
D603;D022;5.2
D603;D044;5.2
D603;D058;5.2
D603;D077;5.2
D603;D620;5.2
D603;D622;5.2
D603;D626;5.2
D603;D633;5.2
D603;D650;5.2
D603;D659;5.2
D603;D662;5.2
D603;D679;5.2
D603;D008;5.89
D603;D404;5.89
D603;D520;5.89
D603;D621;5.89
D603;D623;5.89
D603;D636;5.89
D603;D639;5.89
D603;D663;5.89
D603;D053;6.7
D603;D279;6.7
D603;D501;6.7
D603;D638;6.7
D603;D669;6.7
D603;D676;6.7
D603;D683;6.7
D603;D002;6.9
D603;D015;6.9
D603;D035;6.9
D603;D052;6.9
D603;D271;6.9
D603;D272;6.9
D603;D283;6.9
D603;D402;6.9
D603;D419;6.9
D603;D513;6.9
D603;D628;6.9
D603;D657;6.9
D603;D660;6.9
D603;D685;6.9
D603;D003;7.06
D603;D011;7.06
D603;D046;7.06
D603;D062;7.06
D603;D490;7.06
D603;D618;7.06
D603;D627;7.06
D603;D637;7.06
D603;D655;7.06
D603;D658;7.06
D603;D671;7.06
D603;D678;7.06
D603;D680;7.06
D603;D010;7.98
D603;D016;7.98
D603;D030;7.98
D603;D034;7.98
D603;D087;7.98
D603;D119;7.98
D603;D270;7.98
D603;D310;7.98
D603;D314;7.98
D603;D504;7.98
D603;D508;7.98
D603;D514;7.98
D603;D515;7.98
D603;D640;7.98
D603;D654;7.98
D603;D661;7.98
D603;D673;7.98
D603;D677;7.98
D603;D729;7.98
D603;D733;7.98
D603;D026;7.98
D603;D017;8.9
D603;D033;8.9
D603;D065;8.9
D603;D214;8.9
D603;D225;8.9
D603;D600;8.9
D603;D630;8.9
D603;D644;8.9
D603;D646;8.9
D603;D651;8.9
D603;D682;8.9
D603;D704;8.9
D603;D714;8.9
D603;D012;9.24
D603;D031;9.24
D603;D038;9.24
D603;D063;9.24
D603;D074;9.24
D603;D094;9.24
D603;D105;9.24
D603;D107;9.24
D603;D110;9.24
D603;D114;9.24
D603;D120;9.24
D603;D128;9.24
D603;D143;9.24
D603;D210;9.24
D603;D212;9.24
D603;D281;9.24
D603;D405;9.24
D603;D441;9.24
D603;D510;9.24
D603;D642;9.24
D603;D649;9.24
D603;D652;9.24
D603;D653;9.24
D603;D656;9.24
D603;D665;9.24
D603;D672;9.24
D603;D675;9.24
D603;D718;9.24
D603;D732;9.24
D603;D001;10.04
D603;D013;10.04
D603;D032;10.04
D603;D041;10.04
D603;D049;10.04
D603;D100;10.04
D603;D102;10.04
D603;D106;10.04
D603;D111;10.04
D603;D112;10.04
D603;D115;10.04
D603;D116;10.04
D603;D125;10.04
D603;D157;10.04
D603;D202;10.04
D603;D305;10.04
D603;D410;10.04
D603;D411;10.04
D603;D412;10.04
D603;D416;10.04
D603;D424;10.04
D603;D426;10.04
D603;D440;10.04
D603;D442;10.04
D603;D456;10.04
D603;D464;10.04
D603;D472;10.04
D603;D512;10.04
D603;D645;10.04
D603;D707;10.04
D603;D708;10.04
D603;D068;10.98
D603;D104;10.98
D603;D109;10.98
D603;D126;10.98
D603;D205;10.98
D603;D209;10.98
D603;D220;10.98
D603;D435;10.98
D603;D445;10.98
D603;D476;10.98
D603;D477;10.98
D603;D511;10.98
D603;D629;10.98
D603;D641;10.98
D603;D647;10.98
D603;D700;10.98
D603;D066;11.31
D603;D108;11.31
D603;D200;11.31
D603;D201;11.31
D603;D204;11.31
D603;D213;11.31
D603;D216;11.31
D603;D217;11.31
D603;D218;11.31
D603;D222;11.31
D603;D223;11.31
D603;D418;11.31
D603;D439;11.31
D603;D457;11.31
D603;D460;11.31
D603;D509;11.31
D603;D643;11.31
D603;D711;11.31
D603;D725;11.31
D603;D736;11.31
D603;D737;11.31
D603;DAMR;11.31
D603;D226;11.31
D603;D462;11.63
D603;D617;11.63
D603;D648;11.63
D603;D701;11.63
D603;D702;11.63
D603;D705;11.63
D603;D706;11.63
D603;D740;11.63
D603;D300;12.19
D603;D304;12.19
D603;D306;12.19
D603;D507;12.19
D603;D524;12.19
D603;D703;12.19
D603;D719;12.19
D603;D722;12.19
D603;D302;12.57
D603;D670;12.57
D603;D716;12.57
D603;D303;12.78
D603;D309;12.78
D603;DSAIP;12.78
D603;D710;13.4
D603;D715;13.4
D603;D727;13.4
D603;D720;13.91
D603;D735;13.91
D603;D709;14.29
D603;D712;14.29
D603;D717;14.29
D603;D728;14.29
D603;D738;14.29
D603;D721;14.45
D603;D742;14.45
D603;D713;14.73
D603;D730;14.73
D603;D734;15.73
D603;D739;15.73
D604;D151;0
D604;D228;0
D604;D518;0
D604;D604;0
D604;D723;0
D604;D724;0
D604;D731;0
D604;D741;0
D604;D619;0
D604;AQ07;0
D604;D084;0
D604;D061;3.06
D604;D067;3.06
D604;D316;3.06
D604;D601;3.06
D604;D609;3.06
D604;D610;3.06
D604;D611;3.06
D604;D616;3.06
D604;D664;3.06
D604;D681;3.06
D604;D004;3.43
D604;D602;3.43
D604;D605;3.43
D604;D608;3.43
D604;D612;3.43
D604;D615;3.43
D604;D674;3.43
D604;D021;3.7
D604;D603;3.7
D604;D606;3.7
D604;D620;3.7
D604;D621;3.7
D604;D622;3.7
D604;D624;3.7
D604;D626;3.7
D604;D662;3.7
D604;D006;4.24
D604;D007;4.24
D604;D029;4.24
D604;D055;4.24
D604;D517;4.24
D604;D613;4.24
D604;D639;4.24
D604;D650;4.24
D604;D666;4.24
D604;D668;4.24
D604;D279;4.52
D604;D614;4.52
D604;D638;4.52
D604;D663;4.52
D604;D676;4.52
D604;D683;4.52
D604;D014;5.2
D604;D019;5.2
D604;D037;5.2
D604;D051;5.2
D604;D502;5.2
D604;D628;5.2
D604;D635;5.2
D604;D659;5.2
D604;D660;5.2
D604;D667;5.2
D604;D679;5.2
D604;D685;5.2
D604;D005;5.89
D604;D625;5.89
D604;D627;5.89
D604;D631;5.89
D604;D633;5.89
D604;D634;5.89
D604;D637;5.89
D604;D661;5.89
D604;D669;5.89
D604;D671;5.89
D604;D020;6.7
D604;D059;6.7
D604;D283;6.7
D604;D520;6.7
D604;D525;6.7
D604;D632;6.7
D604;D636;6.7
D604;D657;6.7
D604;D678;6.7
D604;D040;6.9
D604;D054;6.9
D604;D056;6.9
D604;D058;6.9
D604;D271;6.9
D604;D272;6.9
D604;D402;6.9
D604;D503;6.9
D604;D519;6.9
D604;D522;6.9
D604;D618;6.9
D604;D655;6.9
D604;D658;6.9
D604;D677;6.9
D604;D680;6.9
D604;D008;7.06
D604;D009;7.06
D604;D018;7.06
D604;D077;7.06
D604;D314;7.06
D604;D404;7.06
D604;D623;7.06
D604;D640;7.06
D604;D673;7.06
D604;D682;7.06
D604;D729;7.06
D604;D022;7.98
D604;D044;7.98
D604;D053;7.98
D604;D419;7.98
D604;D490;7.98
D604;D600;7.98
D604;D630;7.98
D604;D644;7.98
D604;D646;7.98
D604;D654;7.98
D604;D002;8.9
D604;D003;8.9
D604;D011;8.9
D604;D015;8.9
D604;D035;8.9
D604;D046;8.9
D604;D052;8.9
D604;D062;8.9
